IBOV;;;CDB;PETR36;CPLD26;TAEE26;ITSA24;;Média diária;Média Carteira Privada;;;2026;2028;IBOV;Média carteira pública;;;Média carteira total;;;Selic2026;Selic2028;Pre2024Primeiro;Pre2024Segundo;Ipca2026
-0,007658596;;;0,000507881;0,000672077;0,004481713;0,017778362;0,001107827;;0,000589979;0,000650731;1.000.650.731;;0,000565058;0,000371702;-0,007658596;0,000507051;1.000.507.051;;0,000578891;1.000.578.891;;0,0006222213418227790;0,0003717015199502060;0,0005743143796417130;0,0009336716590345180;-0,0020779235750660800
0,011693982;;;0,00050788;0,000595711;-0,002835446;-0,000995983;0,001792089;;0,000551796;0,000584293;1.000.584.293;;0,000544993;0,000300053;0,011693982;0,000471511;1.000.471.511;;0,000527902;1.000.527.902;;0,0005118915149781570;0,0003000533037175200;0,0005684408804775170;0,0005836842935622170;-0,0002397042684687600
0,005971807;;;0,000507881;0,000279675;-2,19E-05;0,003334273;3,02E-05;;0,000393778;0,000309342;1.000.309.342;;0,000541983;0,000404954;0,005971807;0,000500874;1.000.500.874;;0,000405108;1.000.405.108;;0,0004607448126584300;0,0004049541117605960;0,0004741549342708020;0,0001962358939024000;-0,0020740834890821300
0,005738741;;;0,00050788;0,000575084;0,000478178;-0,001527891;0,002298796;;0,000541482;0,000566347;1.000.566.347;;0,000622221;0,000514944;0,005738741;0,000590038;1.000.590.038;;0,000578193;1.000.578.193;;0,0005058741607318740;0,0005149442811616890;0,0005956081483556950;0,0007701835608593790;0,0031291701764898100
-0,004807174;;;0,000507881;0,00025182;-0,000601636;0,001748979;0,00040263;;0,00037985;0,000285108;1.000.285.108;;0,000511892;0,000610816;-0,004807174;0,000541569;1.000.541.569;;0,000413338;1.000.413.338;;0,0005830994157734070;0,0006108157618383380;0,0006198985346669320;0,0008870350461380220;0,0037398280140820800
-0,002655052;;;0,000507881;0,000783749;-0,000506755;0,003287245;0,001379549;;0,000645815;0,000747886;1.000.747.886;;0,000460745;0,000737948;-0,002655052;0,000543906;1.000.543.906;;0,000645896;1.000.645.896;;0,0005389682808127670;0,0007379478597612310;0,0009392763665966590;0,0018862709259997900;-0,0017307006750307600
-0,010192147;;;0,000507881;0,000593095;0,002178464;0,011030072;0,002260911;;0,000550488;0,000582017;1.000.582.017;;0,000505874;0,000609773;-0,010192147;0,000537044;1.000.537.044;;0,00055953;100.055.953;;0,0005199138216889900;0,0006097726768106580;0,0005593451832785870;0,0008236920261975210;0,0000230392185096872
0,011562726;;;0,000507881;0,000869773;0,00301133;0,010877436;3,91E-05;;0,000688827;0,000822727;1.000.822.727;;0,000583099;0,000562352;0,011562726;0,000576875;1.000.576.875;;0,000699801;1.000.699.801;;0,0004968491677916230;0,0005623517012802420;0,0002851125122801040;-0,0000430660564470097;0,0018517345252014000
0,007706781;;;0,000507881;0,000676221;0,00379018;0,004997357;0,000581742;;0,000592051;0,000654337;1.000.654.337;;0,000538968;0,000628922;0,007706781;0,000565954;1.000.565.954;;0,000610146;1.000.610.146;;0,0005800828404009240;0,0006289216390430600;0,0005614310517822370;0,0008311146624914190;-0,0008882245569655750
-0,005161226;;;0,000507881;0,000626976;0,000579949;0,00463578;0,00142543;;0,000567428;0,000611493;1.000.611.493;;0,000519914;0,000603693;-0,005161226;0,000545048;1.000.545.048;;0,00057827;100.057.827;;0,0005860941322555290;0,0006036930076553390;0,0003919138247103220;0,0001316190802044270;0,0003279858218058420
-0,012384011;;;0,00050788;0,000432254;0,00054108;-0,00148596;0,00134446;;0,000470067;0,000442085;1.000.442.085;;0,000496849;0,000567379;-0,012384011;0,000518008;1.000.518.008;;0,000480047;1.000.480.047;;0,0005379599623153910;0,0005673792297398330;0,0005724866401427100;0,0007327085415413090;0,0014725761454168600
-0,005762202;;;0,000507881;0,000411368;0,000732416;0,00523821;0,001377881;;0,000459624;0,000423915;1.000.423.915;;0,000580083;0,000575443;-0,005762202;0,000578691;1.000.578.691;;0,000501303;1.000.501.303;;0,0005108879542624970;0,0005754429094301060;0,0004498505809681530;0,0003767575379638050;0,0000229751695854496
0,020576682;;;0,00050788;0,000300643;0,000792175;-0,000311097;-0,000163557;;0,000404262;0,000327584;1.000.327.584;;0,000586094;0,000533088;0,020576682;0,000570192;1.000.570.192;;0,000448888;1.000.448.888;;0,0004998589749634030;0,0005330883350098410;0,0007292799049709640;0,0015595194188824200;0,0045776973665317100
0,017995648;;;0,000507881;0,000422232;0,001562779;0,003826265;0,001022646;;0,000465057;0,000433367;1.000.433.367;;0,00053796;0,000524013;0,017995648;0,000533776;1.000.533.776;;0,000483571;1.000.483.571;;0,0005359539142573450;0,0005240128938708750;0,0006282004049451830;0,0010553603558332000;-0,0009090805136590310
0,001235895;;;0,00050788;0,000752446;0,003593579;0,002745167;0,001045087;;0,000630163;0,000720652;1.000.720.652;;0,000510888;0,000557286;0,001235895;0,000524807;1.000.524.807;;0,00062273;100.062.273;;0,0005359531504885280;0,0005572863623633410;0,0006721774692665940;0,0005316797701530040;-0,0034908408348260800
0,016974326;;;0,00050788;0,000789504;0,004064353;0,004620928;0,001130197;;0,000648692;0,000752893;1.000.752.893;;0,000499859;0,000584506;0,016974326;0,000525253;1.000.525.253;;0,000639073;1.000.639.073;;0,0005319420184256800;0,0005845063409504540;0,0008306510599088980;0,0020656950787952000;0,0023975926447027200
0,007666768;;;0,00050788;0,000638396;0,001919247;0,001690824;0,000639288;;0,000573138;0,000621429;1.000.621.429;;0,000535954;0,000547198;0,007666768;0,000539327;1.000.539.327;;0,000580378;1.000.580.378;;0,0005169030862256670;0,0005471984976771100;0,0006960790087955020;0,0005847881094070150;-0,0036207286716452600
0,013271231;;;0,00050788;0,000173828;-0,009596607;-0,005749026;0,000518049;;0,000340854;0,000217255;1.000.217.255;;0,000535953;0,000533083;0,013271231;0,000535092;1.000.535.092;;0,000376174;1.000.376.174;;0,0005128927758874330;0,0005330831068569810;0,0001505965433631570;-0,0006851396343221240;-0,0003162400779675280
0,002698306;;;0,00050788;0,000467207;0,007807676;0,00493407;0,000678017;;0,000487544;0,000472495;1.000.472.495;;0,000531942;0,00052401;0,002698306;0,000529562;1.000.529.562;;0,000501028;1.000.501.028;;0,0005088825083569190;0,0005240095913756790;0,0005998718984707400;0,0007406808529669110;0,0020274525705510900
-0,004977443;;;0,00050788;0,000381851;-0,000200282;-0,002985452;0,000587636;;0,000444866;0,000398235;1.000.398.235;;0,000516903;0,000626834;-0,004977443;0,000549882;1.000.549.882;;0,000474059;1.000.474.059;;0,0005479818945474780;0,0006268338675603080;0,0006772125431131780;0,0010154684620844800;-0,0015670202507232500
0,019829331;;;0,000507881;0,000375783;-0,00274896;-0,007211205;0,000469104;;0,000441832;0,000392956;1.000.392.956;;0,000512893;0,000660083;0,019829331;0,00055705;100.055.705;;0,000475003;1.000.475.003;;0,0006331932095319360;0,0006600825184532630;0,0003996708122604740;0,0001552605104226920;0,0017218284150554400
0,001174954;;;0,000507881;0,000413193;0,003345407;0,004496885;0,000590972;;0,000460537;0,000425502;1.000.425.502;;0,000508883;0,000696341;0,001174954;0,00056512;100.056.512;;0,000495311;1.000.495.311;;0,0005890728449930720;0,0006963405841760320;0,0004611590287762070;0,0004707264908989320;-0,0000803477911530612
-0,00378799;;;0,00050788;0,000486074;0,002461244;0,003502284;0,002285559;;0,000496977;0,000488909;1.000.488.909;;0,000547982;0,000640886;-0,00378799;0,000575853;1.000.575.853;;0,000532381;1.000.532.381;;0,0005048730387666310;0,0006408858982106590;0,0006088850859800940;0,0009713341425371760;-0,0003788128807859120
0,009270796;;;0,00050788;0,000617569;0,001728568;0,005161105;0,000240487;;0,000562725;0,000603309;1.000.603.309;;0,000633193;0,000551202;0,009270796;0,000608596;1.000.608.596;;0,000605953;1.000.605.953;;0,0005269237856246660;0,0005512019690532760;0,0005112453308884190;0,0003298413908765600;0,0017139166008755600
-0,001957821;;;0,000507881;0,000586149;0,000264162;0,001605687;0,000438403;;0,000547015;0,000575974;1.000.575.974;;0,000589073;0,000528029;-0,001957821;0,00057076;100.057.076;;0,000573367;1.000.573.367;;0,0004968548493755150;0,0005280288934345310;0,0001691292512339660;-0,0001584606046369530;0,0011263262276383500
0,00666067;;;0,00050788;0,000610412;-0,000877928;-0,000196528;0,000502778;;0,000559146;0,000597083;1.000.597.083;;0,000504873;0,000532058;0,00666067;0,000513029;1.000.513.029;;0,000555056;1.000.555.056;;0,0004918433187370790;0,0005320581053717870;0,0007486712497696650;0,0012031264411488000;0,0014113336100653700
-0,012131387;;;0,00050788;0,000604665;0,001541421;0,002529833;0,000354786;;0,000556273;0,000592083;1.000.592.083;;0,000526924;0,000537094;-0,012131387;0,000529975;1.000.529.975;;0,000561029;1.000.561.029;;0,0004998614700025750;0,0005370944919434720;0,0006118047034892340;0,0007267903787849070;0,0002144033298266480
0,000154423;;;0,00050788;0,000726292;0,001484391;-0,000745148;0,001154584;;0,000617086;0,000697898;1.000.697.898;;0,000496855;0,000508887;0,000154423;0,000500465;1.000.500.465;;0,000599182;1.000.599.182;;0,0005078800194576690;0,0005088874101394620;0,0006556932095416300;0,0006186383600656380;-0,0005944844419420000
-0,00614579;;;0,00050788;0,000631532;0,005742909;0,001356857;3,68E-05;;0,000569706;0,000615457;1.000.615.457;;0,000491843;0,000517954;-0,00614579;0,000499676;1.000.499.676;;0,000557567;1.000.557.567;;0,0004888359675779150;0,0005179537264782450;0,0005306411835621900;0,0004338609709819380;-0,0027797240294558700
-0,006105568;;;0,000507881;0,000423767;0,002496812;0,002271915;0,000628255;;0,000465824;0,000434702;1.000.434.702;;0,000499861;0,000537093;-0,006105568;0,000511031;1.000.511.031;;0,000472867;1.000.472.867;;0,0004808169021616700;0,0005370932958019510;0,0006652418312112150;0,0011767398625357300;0,0042787128301160600
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
